Company,Company Code,Company Type,FCC SITE ID,Lattitude,Longitude,Property Address,County,City,Land Owned or Leased,Lessor/Site Owner,Map,Group,Parcel,Height,Type
American Tower Corporation,WM000035,WM,1297470,36.20247222,-86.85348056,Ashland  City Hwy 4223B,Davidson,Nashville,Leased,"Nashville Nursury Farms, LLC",069-00,0,077.00,195,monopole
American Tower Corporation,WM000035,WM,1221800,36.2120875,-86.9353429,Ashland City Hwy 5250 ,Davidson,Nashville,Leased,"Hayes, Betsy Beard",067-00,0,015.00,275,monopole
American Tower Corporation,WM000035,WM,1290973,36.19013056,-86.83876667,County Hospital Road 1635,Davidson,Nashville,Leased,"Parmet, H E Company",080-00,0,023.00,150,monopole
American Tower Corporation,WM000035,WM,Not Required,36.19042457,-86.77954421,Cowan Street 925,Davidson,Nashville,Leased,"EWP Properties, Inc.",082-02,0,089.00,180,monopole
American Tower Corporation,WM000035,WM,1246117,36.27988889,-86.74872222,Dickerson Pike 4025,Davidson,Nashville,Leased,"Shelton Properties, LLC",033-00,0,215.00,195,monopole
American Tower Corporation,WM000035,WM,Not Required,36.15327778,-86.77133056,Elm Street (707 3rd Ave),Davidson,Nashville,OWNED,Amercian Tower Corporation,093-11,0,119.00,180,monopole
American Tower Corporation,WM000035,WM,1256678,36.16983333,-86.81294444,Heiman Street 2309 1/2 ,Davidson,Nashville,Leased,Church of the Living God,081-14,0,174.01,110,monopole
American Tower Corporation,WM000035,WM,1045178,36.06075,-86.7716,Hogan Road 701 ,Davidson,Nashville,Leased,"Hillman American Group, Inc.(Dorris)",146-15,0,001.03,140,monopole
American Tower Corporation,WM000035,WM,1229060,36.15375519,-86.71063995,Lebanon Pike 1825A ,Davidson,Nashville,Leased,M D Limited Partnership,095-00,0,006.00,190,lattice
American Tower Corporation,WM000035,WM,1251750,36.05756015,-86.92984699,McPherson Drive 606,Davidson,Nashville,Leased,"Branstetter, Cecil D.",156-00,0,139.00,190,monopole
American Tower Corporation,WM000035,WM,1003733,36.093391,-86.751486,Seaboard Drive 3654 ,Davidson,Nashville,Leased,CSX Railroad,132-04,0,400.00,270,lattice
American Tower Corporation,WM000035,WM,1234393,36.08113889,-86.71413889,Wallace Road 304-B,Davidson,Nashville,Leased,"Holly Hills Realty, LLC",147-04,0,169.00,111,monopole
American Tower Corporation,WM000035,WM,Not Required,36.115581,-86.739675,Whitsett Road 206,Davidson,Nashville,Leased,"H & C, LLC",119-06,0,108.00,150,monopole
American Tower Corporation,WM000035,WM,1233975,36.26802778,-86.79575,Blevins Road 3210,Davidson,Outside,Leased,Citadel Broadcasting,040-00,0,066.00,1158,radio
American Tower Corporation,WM000035,WM,1052955,36.00446111,-86.64018889,Cane Ridge Road 5991,Davidson,Outside,OWNED,Amercian Tower Corporation,182-00,0,023.00,238,lattice
American Tower Corporation,WM000035,WM,Not Required,36.12006389,-86.98406111,Duffield Rd 8129  (PEGRAM RADIO REPEATER STATION),Davidson,Outside,OWNED,Amercian Tower Corporation,113-00,0,050.01,150,h type
American Tower Corporation,WM000035,WM,1224078,36.26383333,-86.79413889,Trail Hollow Drive 3820,Davidson,Outside,Leased,Sinclair Television,041-00,0,116.00,1251,television
American Tower Corporation,WM000035,WM,1057493,36.27932778,-86.79948889,Westcap Road 4232 ,Davidson,Outside,Leased,"Miller, Karen Liane",040-00,0,222.00,200,lattice
American Tower Corporation,WM000035,WM,1043104,35.81815833,-88.1574,Peterson Loop 367 ,Decatur ,Outside,Leased,"Peterson, Dale L.",010,,016.06,250,lattice
American Tower Corporation,WM000035,WM,Not Required,36.00933889,-85.65357222,Cookeville Boatdock Road 13098,Dekalb,Outside,Leased,"Hoskins, Helen",050,,004.00,192,monopole
American Tower Corporation,WM000035,WM,1278405,36.00707859,-85.75381601,Parsley Road 225,Dekalb,Outside,Leased,"Parsley, Joey",048,,010.00,195,monopole
American Tower Corporation,WM000035,WM,1277721,36.01046667,-85.97445,Tator Nob Road 500,DeKalb,Outside,Leased,"Crook, Donald H.",043,,004.00,300,lattice
American Tower Corporation,WM000035,WM,1284735,36.02412652,-86.03382912,Upper Helton Road 1A,DeKalb,Outside,Leased,"Tressler, Todd A. (Trustee)",041,,021.01,301,self support
American Tower Corporation,WM000035,WM,1289025 ,35.947189,-85.828164,Miller Road 415,Dekalb,Smithville,Leased,"Driver, Robert G.",073C,G,012.00,114,monopole
American Tower Corporation,WM000035,WM,Not Required,35.97529438,-87.31436627,Abiff Road 1102,Dickson,Outside,Leased,"Lampley, David W.",145,,015.05,194,monopole
American Tower Corporation,WM000035,WM,1200467,36.0945549,-87.20407867,Gill Road 126 ,Dickson,Outside,Leased,"Deal, Gerald E.",099,,015.11,250,lattice
American Tower Corporation,WM000035,WM,1212179,36.16550278,-87.353075,Hwy 48 North 2905 ,Dickson,Outside,Leased,"Hayes, Sammy",065,,017.02,275,lattice
American Tower Corporation,WM000035,WM,Not Required,35.980067,-87.238871,I - 840 (Parkers Creek Road 902),Dickson,Outside,Leased,"Reece, Billy R.",146,,026.00,191,monopole
American Tower Corporation,WM000035,WM,1064922,36.09744722,-87.43261944,Pond Switch Road 205 (PED.D3E2N3E RADIO REPEATER STN),Dickson,Outside,OWNED,Amercian Tower Corporation,104,,021.00,287,h type
American Tower Corporation,WM000035,WM,1280583,36.20879722,-87.28995278,Promise Land Road 130,Dickson,Outside,Leased,"Heard, Thomas",057,,028.01,250,lattice
American Tower Corporation,WM000035,WM,1233075,36.02947222,-89.37244444,Court Street East 1009,Dyer,Dyersburg,Leased,"Dyer Distributing, LLC",099E,H,001.00,160,lattice
American Tower Corporation,WM000035,WM,1275176,36.01311111,-89.39819444,Davis Drive 635,Dyer,Dyersburg,Leased,"NTCH-West Tenn, Inc.",114,,011.08,130,monopole
American Tower Corporation,WM000035,WM,1233083,36.05805556,-89.40222222,Henry Street 2385,Dyer,Dyersburg,OWNED,Amercian Tower Corporation,088,,002.00,160,lattice
American Tower Corporation,WM000035,WM,1281655,36.077388,-89.491166,Perciful Road 398,Dyer,Outside,Leased,"Fyrne Hills, LLC",061,,057.06,250,lattice
American Tower Corporation,WM000035,WM,1252588,35.192192,-89.520367,Highway 194 12197,Fayette,Outside,Leased,"Tomlin, Gordon W.",106,,013.00,300,Guyed
American Tower Corporation,WM000035,WM,1259887,35.22763889,-89.59083333,"Hwy 64, 2859",Fayette,Outside,Leased,"Jackson, Bobbie E & Doris",085,,019.03,199,monopole
American Tower Corporation,WM000035,WM,1256861,35.18481394,-89.36170097,"Hwy 76, 8857",Fayette,Outside,Leased,"Clark, Harris",110,,025.00,300,guyed
American Tower Corporation,WM000035,WM,1037543,35.15642778,-89.63663611,Macon Road 115 / Hwy 193,Fayette,Outside,Leased,Boyle Trust & Inc. Co.,123,,001.00,220,lattice
American Tower Corporation,WM000035,WM,1280856,35.33407541,-86.03023195,Deans Shop Rd 176,Franklin,Outside,Leased,"Elliott, Lloyd",012,,004.00,195,monopole
American Tower Corporation,WM000035,WM,1043488,35.21945391,-85.88531941,Hwy 41 (HIGHWAY 64 2.5M WEST OF 124),Franklin,Outside,OWNED,Amercian Tower Corporation,060,,004.00,165,h type
American Tower Corporation,WM000035,WM,Not Required,35.83166667,-88.91777778,Elliot Street West 1323,Gibson,Humboldt,Leased,"Warmath, John F.",165P,C,002.00,199,lattice
American Tower Corporation,WM000035,WM,1274936,35.80763889,-88.90088889,Leeann Drive 1224,Gibson,Humboldt,Leased,"Murphree, Jack & Winfred",143C,B,015.00,195,lattice
American Tower Corporation,WM000035,WM,Not Required,35.91805556,-88.77444444,Ellis Street 4070,Gibson,Milan,Leased,"House, William E.",140,,009.06,199,lattice
American Tower Corporation,WM000035,WM,Not Required,35.88275,-88.74955556,Grayball Road 6800,Gibson,Milan,Leased,"NTCH-West Tenn, Inc.",143,,047.03,191,lattice
American Tower Corporation,WM000035,WM,1216378,35.88862222,-88.7626,Stinson Street 10138,Gibson,Milan,Leased,"Todd, Aaron & Martha ",143,,034.00,270,lattice
American Tower Corporation,WM000035,WM,1273541,35.82808333,-88.77052778,Lonnie Holt Road 59,Gibson,Outside,Leased,"NTCH-West Tenn, Inc.",173,,007.08,190,lattice
American Tower Corporation,WM000035,WM,1233078,35.79583333,-88.835,State Route 186 South 43,Gibson,Outside,Leased,"NTCH-West Tenn, Inc.",157,,045.13,250,lattice
American Tower Corporation,WM000035,WM,1233078,35.79583333,-88.835,State Route 186 South 614,Gibson,Outside,Leased,"Luckey, Rege K.",178,,018.00,199,lattice
American Tower Corporation,WM000035,WM,Not Required,35.961111,-88.939167,College Street South 1207,Gibson,Trenton,Leased,Gibson County Elect. Membership,107M,E,012.00,199,lattice
American Tower Corporation,WM000035,WM,1256861,35.18481394,-89.36170097,Beech Hill Road 6294 ,Giles,Outside,Leased,"Davis, Edwin E.",080,,022.03,250,lattice
American Tower Corporation,WM000035,WM,Not Required,35.08860278,-87.10582222,Cowhorne Hollow Road,Giles,Outside,OWNED,Amercian Tower Corporation,146,,002.01,200,microwave
American Tower Corporation,WM000035,WM,Not Required,35.40631111,-86.99536667,Mill St.(Dotson Rd),Giles,Outside,OWNED,Amercian Tower Corporation,012,,007.01,160,guyed
American Tower Corporation,WM000035,WM,1043480,35.25962222,-86.92726667,US Hwy 11  (OFF HWY 31A 2.3M SW OF BRCK CHURCH),Giles,Outside,OWNED,Amercian Tower Corporation,066,,019.00,250,h type
American Tower Corporation,WM000035,WM,1217215,36.23847222,-83.523725,Old Watson Road,Grainger,Outside,Leased,"Moyers, Clarence & Agnes",068,,089.00,300,lattice
American Tower Corporation,WM000035,WM,1217217,36.18663788,-83.50850677,Owl Hole Road,Grainger,Outside,Leased,"Farrar, Wm & Vicki",089,,005.00,300,lattice
American Tower Corporation,WM000035,WM,Not Required,36.22958,-82.664505,Heritage Road N. 2004 (Andrew Johnson Hwy 10395),Greene,Outside,Leased,"Haney, Don",067,,021.00,174,lattice
American Tower Corporation,WM000035,WM,1200307,36.187222,-82.812222,Kingsport Hwy 815,Greene,Outside,Leased,"Debusk, Doug",087,,031.00,150,lattice
American Tower Corporation,WM000035,WM,1045684,36.31652832,-82.81178284,Miller Chapel Road 234,Greene,Outside,Leased,"Dykes, Earl & Jewell",027,,053.00,180,lattice
American Tower Corporation,WM000035,WM,Not Required,36.21394348,-83.07855225,Mountain Valley Road 1835,Greene,Outside,Leased,"Turner, Robert",069,,014.00,180,lattice
American Tower Corporation,WM000035,WM,Not Required,36.12251111,-82.79650278,Pisgah Road 669,Greene,Outside,Leased,"Buchanan, Carol ",123,,059.00,195,lattice
American Tower Corporation,WM000035,WM,Not Required,36.12440833,-82.74608056,Sentelle Road 410,Greene,Outside,Leased,"Mercer, James R",124,,008.00,195,lattice
American Tower Corporation,WM000035,WM,1282780,36.244428,-82.716503,Stone Dam Road 3850,Greene,Outside,Leased,"Peters, Charles Thomas. etal ",056,,065.01,196,monopole
American Tower Corporation,WM000035,WM,1052950,36.02916667,-82.7125,Viking Mountain Road 8680,Greene,Outside,OWNED,Amercian Tower Corporation,169G,A,033.00,184,monopole
American Tower Corporation,WM000035,WM,Not Required,36.15185152,-82.76077222,Cumberland Drive 356,Greene,Tusculum,Leased,"Ricker, David W.",100,,090.04,195,lattice
American Tower Corporation,WM000035,WM,1049531,35.350083,-85.705333,Freemont Road (Depot)278,Grundy,Coalmont,OWNED,Amercian Tower Corporation,072,,003.01,318,h type
American Tower Corporation,WM000035,WM,1200776,35.27841426,-85.86615712,Hwy 41 ,Grundy,Outside,Leased,"Sartain, Harold",097,,044.00,295,lattice
American Tower Corporation,WM000035,WM,1280792,35.36802778,-85.64035833,S R 108 29084,Grundy,Outside,Leased,"Layne, Helen M.",062,,045.00,251,lattice
American Tower Corporation,WM000035,WM,Not Required,35.31615278,-85.73161667,S R 56  4868,Grundy,Outside,Leased,"Nunley, Mandel",081,,059.01,190,monopole
American Tower Corporation,WM000035,WM,1278355,35.4581872,-85.67537515,S R 56 18384,Grundy,Outside,Leased,"Hill, Ricky C.",027,,092.03,252,lattice
American Tower Corporation,WM000035,WM,1044569,36.215475,-83.29010556,1st Street N. 301 (East Main St 301) ,Hamblen,Morristown,OWNED,Amercian Tower Corporation,034I,F,009.00,250,h type
American Tower Corporation,WM000035,WM,1223747,36.17936707,-83.19319153,Chucky River Road 4054 ,Hamblen,Outside,Leased,"Adkins, Donald K. & Rosa L.",044,,011.03,300,lattice
American Tower Corporation,WM000035,WM,1202478,36.19825,-83.3168,Economy Rd S. 2076. ,Hamblen,Outside,Leased,"Crider Jr., Fred",041F,E,034.01,190,monopole
American Tower Corporation,WM000035,WM,1220675,36.215679,-83.389549,Kidwell Ridge Road 2391 ,Hamblen,Outside,Leased,"Carter, Georgia Ridley",031,,008.00,250,lattice
American Tower Corporation,WM000035,WM,1235192,36.24682236,-83.24228668,Shannon's Little Mountain Road 1199 ,Hamblen,Outside,Leased,"Blanken, Jeffery Lee ",026,,048.00,180,lattice
American Tower Corporation,WM000035,WM,1221596,36.25221667,-83.29062222,Spout Springs Road 2205 ,Hamblen,Outside,Leased,"Whitehead, Helen",024,,159.00,300,lattice
American Tower Corporation,WM000035,WM,1223322,36.27605438,-83.16004944,St. Clair Road 7330 ,Hamblen,Outside,Leased,"Greene, Melvin",012,,026.14,300,lattice
American Tower Corporation,WM000035,WM,1037850,36.183975,-83.39834444,Woodale Road 770,Hamblen,Outside,Leased,"Burnett, Douglass",047,,091.00,275,lattice
American Tower Corporation,WM000035,WM,Not Required,35.06091944,-85.13036944,Bonny Oaks Drive (Lee Hwy),Hamilton,Chattanooga,Leased,Taggo,139F,C,001.00,192,monopole
American Tower Corporation,WM000035,WM,1054266,35.08129167,-85.20813056,Bonny Oaks Drive 4303 ,Hamilton,Chattanooga,Leased,Mountaineer Leasing (Jimmy Justice),128L,D,015.00,199,monopole
American Tower Corporation,WM000035,WM,1037987,35.02233333,-85.24188889,Brainerd Road 3819 ,Hamilton,Chattanooga,OWNED,Amercian Tower Corporation,157A,F,007.00,195,monopole
American Tower Corporation,WM000035,WM,1037988,35.07046111,-85.26476389,Latta St. 1215 ,Hamilton,Chattanooga,Leased,"Dalrymple, Jeffrey",136C,F,007.00,195,lattice
American Tower Corporation,WM000035,WM,1045007,35.03796005,-85.17855835,Lee Hwy 6623 ,Hamilton,Chattanooga,Leased,Tennessee Baptist Children Home,148F,A,023.00,140,monopole
American Tower Corporation,WM000035,WM,Not Required,35.15836716,-85.21708679,Middle Valley Road 6301,Hamilton,Chattanooga,Leased,Hixson Utility District,100,,003.00,150,stealth
American Tower Corporation,WM000035,WM,1062926,35.066675,-85.15623889,Ocoee Street 6709,Hamilton,Chattanooga,Leased,"McPeters, Andrew & Janet",139A,B,003.00,120,monopole
American Tower Corporation,WM000035,WM,Not Required,35.02064444,-85.29367778,Rossville Blvd. 2440 ,Hamilton,Chattanooga,Leased,"Lamons, Danny & Charlene",156H,A,001.00,140,monopole
American Tower Corporation,WM000035,WM,1227594,35.04898071,-85.23958588,Wilcox Blvd. 3201 ,Hamilton,Chattanooga,Leased,Abo Er Rubb Khalu M.,137P,N,008.00,150,monopole
American Tower Corporation,WM000035,WM,1229404,35.04345322,-85.22223663,Wilcox Blvd. 3805 (Chestnut Street 633),Hamilton,Chattanooga,Leased,"Haws, Ronald",147C,D,003.00,120,monopole
American Tower Corporation,WM000035,WM,Not Required,35.09052222,-85.05753611,Amos Road 9208 ,Hamilton,Outside,Leased,Ooltewhah United Methodist Church,132,,004.01,199,monopole
American Tower Corporation,WM000035,WM,Not Required,35.00646111,-85.11669722,Bel-Air Road 8977 (8928),Hamilton,Outside,Leased,"Wilson, W A & Jane",159M,E,040.00,160,monopole
American Tower Corporation,WM000035,WM,1045549,34.990775,-85.3994,Birmingham Hwy 1011-B ,Hamilton,Outside,Leased,"Hodnett, Cary G.",165,,018.00,335,guyed
American Tower Corporation,WM000035,WM,Not Required,35.16891389,-85.28608611,Courtney Lane 675 ,Hamilton,Outside,OWNED,Amercian Tower Corporation,090,,080.06,180,monopole
American Tower Corporation,WM000035,WM,1062928,35.20601667,-85.15456111,Dallas Hollow Road 8831 ,Hamilton,Outside,Leased,"Carter, David G.",075P,A,026.01,150,monopole
American Tower Corporation,WM000035,WM,1206682,35.13313611,-85.1175,Hunter Road 6623 ,Hamilton,Outside,Leased,Camp Joy,112,,055.00,190,monopole
American Tower Corporation,WM000035,WM,Not Required,35.17576944,-85.07378889,Hwy 58 8743 ,Hamilton,Outside,Leased,"Rice, Alvis",094,,151.00,180,lattice
American Tower Corporation,WM000035,WM,Not Required,35.21106389,-85.27007222,Sawyer Cemetery Road,Hamilton,Outside,OWNED,Amercian Tower Corporation,072,,080.01,108,guyed
American Tower Corporation,WM000035,WM,1042699,35.20993889,-85.27845556,Sawyer Cemetery Road 1129,Hamilton,Outside,OWNED,Amercian Tower Corporation,072,,086.00,306,radio
American Tower Corporation,WM000035,WM,1042692,35.20998611,-85.27842777,Sawyer Cemetery Road 1129,Hamilton,Outside,OWNED,Amercian Tower Corporation,072,,086.00,579,radio
American Tower Corporation,WM000035,WM,1062925,35.18893333,-85.18875,Thrasher Pike 1703 (1705),Hamilton,Outside,Leased,Middle Valley Church of God,083J,A,024.01,150,monopole
American Tower Corporation,WM000035,WM,1052960,35.12922222,-85.33380556,"US HWY 127, 0.5 m N of SIGNAL MTN (Ridgeway Ave 1026)",Hamilton,Signal Mountain,OWNED,Amercian Tower Corporation,108H,D,006.00,340,h type
American Tower Corporation,WM000035,WM,1063326,35.32227778,-85.1347,Hwy 27-Dayton Pike 12820 (Winward Lane 3804),Hamilton,Soddy Daisy,Leased,"Hooper, Larry",033,,053.00,,lattice
American Tower Corporation,WM000035,WM,Not Required,35.27417374,-85.15455627,Lovell Road 11062 ,Hamilton,Soddy Daisy,Leased,"Hixson, Carl & Michael",048,,079.00,180,monopole
American Tower Corporation,WM000035,WM,1203541,35.05410833,-85.27313056,Holtzlaw 1201-A North ,Hamilton ,Chattanooga,Leased,"Hale, Jack C.",136K,E,003.04,150,monopole
American Tower Corporation,WM000035,WM,1045007,35.03796005,-85.17855835,O'Grady Drive 735C ,Hamilton ,Chattanooga,Leased,"Richards, Merley",144C,D,004.00,150,monopole
American Tower Corporation,WM000035,WM,1206687,35.15529437,-85.27264551,Old Dayton Blvd. 5619-A ,Hamilton ,Chattanooga,Leased,"Herron, Leroy",099C,A,012.03,150,monopole
American Tower Corporation,WM000035,WM,1207105,35.36946667,-85.1107,Old Dayton Pike 14638 ,Hamilton ,Outside,Leased,"Davis, Al Ray",020,,092.04,250,lattice
American Tower Corporation,WM000035,WM,Not Required,35.26841667,-88.98438889,Tate Rd 127 (Hwy 18N),Hardeman,Bolivar,Leased,"NTCH-West Tenn, Inc.",070,,022.01,196,lattice
American Tower Corporation,WM000035,WM,1276508,35.05155754,-89.06293938,Highway 57 7605,Hardeman,Outside,Leased,Martha Ray Leithschuh,168,,013.00,280,lattice
American Tower Corporation,WM000035,WM,1227405,35.362186,-88.9133,Hwy 100 15280 ,Hardeman,Outside,Leased,"Gray, Thomas",034,,014.01,250,guyed
American Tower Corporation,WM000035,WM,Not Required,35.29168056,-88.93846667,Hwy 125 North 20990,Hardeman,Outside,Leased,"Spelling, Gene and Overton Family LP",059,,031.00,195,monopole
American Tower Corporation,WM000035,WM,Not Required,35.35946389,-88.97225833,Simmons Loop 85,Hardeman,Outside,Leased,"Jones, Joseph L & Rosemary",033,,004.01,195,monopole
American Tower Corporation,WM000035,WM,1274825,35.21516667,-88.32680556,B Phillips Drive 310,Hardin,Crump,Leased,"NTCH-West Tenn, Inc.",085,,046.03,195,lattice
American Tower Corporation,WM000035,WM,Not Required,35.11111389,-88.35492222,Bark Drive 775,Hardin,Outside,Leased,"Ballard, Jimmy",123,,049.00,180,monopole
American Tower Corporation,WM000035,WM,1271155,35.04805,-88.31950833,Damron Loop 1180,Hardin,Outside,Leased,"Brown, Walter G & Amy",157,,016.00,280,lattice
American Tower Corporation,WM000035,WM,1268740,35.16331934,-88.23987742,Dodd Road 260,Hardin,Outside,Leased,"McCullough, Billy ",101,,019.00,130,monopole
